feature_cohort_definition_id,window_id,cohort_id,total_count,feature_count,mean,sd,window_start,window_end,window_type,feature_name,covariate_id,covariate_name,analysis_id,database_id
100,3,132000041,165,-5,0.006060606060606061,0.0778498944161523,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133001251,197,105,0.5329949238578681,0.5001812579359884,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133002002,503,-5,0.007952286282306162,0.08890873218703059,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133000041,245,-5,0.00816326530612245,0.09016545514092128,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133,559,105,0.18783542039355994,0.39093051582795746,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133001012,405,13,0.03209876543209877,0.17648041465244185,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133001052,527,-5,0.007590132827324478,0.08687256814651076,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132002032,221,10,0.04524886877828054,0.20832133518172433,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132002002,334,97,0.2904191616766467,0.4546369086103399,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133001082,530,-5,0.007547169811320755,0.08662776244587775,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,133000021,397,-5,0.007556675062972292,0.08670934227291616,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133002041,155,-5,0.0064516129032258064,0.08032193289024989,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,133002032,403,-5,0.007444168734491315,0.08606470280635138,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132001251,185,103,0.5567567567567567,0.4981163107040606,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132001052,344,88,0.2558139534883721,0.43695331389283876,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001082,345,-5,0.008695652173913044,0.09297900868810578,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000121,277,98,0.35379061371841153,0.4790106041593294,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132001092,366,99,0.27049180327868855,0.4448219944898687,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000051,552,105,0.19021739130434784,0.3928285761287096,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,133001082,530,-5,0.005660377358490566,0.07509312262797374,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133000051,552,-5,0.007246376811594203,0.08489359725186754,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133002002,503,98,0.19483101391650098,0.3964648581367788,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133002002,503,98,0.19483101391650098,0.3964648581367788,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133001251,197,105,0.5329949238578681,0.5001812579359884,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133001182,510,-5,0.00784313725490196,0.08830011615355676,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001002,267,-5,0.003745318352059925,0.06119900613621046,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132002062,364,101,0.2774725274725275,0.4483679456319088,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133001092,553,101,0.18264014466546113,0.38672103891075144,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132000121,246,-5,0.0040650406504065045,0.06375767130633384,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133001031,155,94,0.6064516129032258,0.49012023695156637,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132002002,334,97,0.2904191616766467,0.4546369086103399,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,133002062,548,-5,0.005474452554744526,0.07385415543377953,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132002041,150,92,0.6133333333333333,0.48861764558744536,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133001032,404,-5,0.007425742574257425,0.08595865432747099,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,132001032,222,-5,0.009009009009009009,0.09470081447570507,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133000131,282,-5,0.010638297872340425,0.10277441534624018,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133002042,404,11,0.027227722772277228,0.16294814174158176,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132000081,294,59,0.20068027210884354,0.4011921821892284,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132002042,222,11,0.04954954954954955,0.21750284707092704,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133002031,156,95,0.6089743589743589,0.489551709993593,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132001022,222,11,0.04954954954954955,0.21750284707092704,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132002002,334,-5,0.008982035928143712,0.09448856950135884,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133002041,155,94,0.6064516129032258,0.49012023695156637,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133002062,548,-5,0.0072992700729927005,0.0852011591070062,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,132001251,185,-5,0.010810810810810811,0.10369212315422188,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,133001092,553,-5,0.007233273056057866,0.08481722578255467,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000011,162,91,0.5617283950617284,0.4977135051673599,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132000051,368,103,0.2798913043478261,0.4495568379536481,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000021,397,14,0.03526448362720403,0.18468029452244444,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133001021,155,94,0.6064516129032258,0.49012023695156637,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132000051,368,103,0.2798913043478261,0.4495568379536481,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132001202,356,98,0.2752808988764045,0.44728436274393285,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133001042,453,42,0.09271523178807947,0.29035361514023117,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132002041,150,-5,0.006666666666666667,0.08164965809277261,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132001092,366,99,0.27049180327868855,0.4448219944898687,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132002042,222,-5,0.009009009009009009,0.09470081447570507,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000081,461,60,0.1301518438177874,0.33683594694480223,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,132,372,-5,0.005376344086021506,0.07322467202062558,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001202,356,-5,0.008426966292134831,0.09153955661734586,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001011,150,-5,0.013333333333333334,0.11508191810497581,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132001021,150,92,0.6133333333333333,0.48861764558744536,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132000021,213,12,0.056338028169014086,0.23111648274021207,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001042,270,-5,0.011111111111111112,0.10501666829403172,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132000021,213,12,0.056338028169014086,0.23111648274021207,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133000021,397,14,0.03526448362720403,0.18468029452244444,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132002041,150,92,0.6133333333333333,0.48861764558744536,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001012,222,-5,0.0045045045045045045,0.06711560552140243,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132002031,151,93,0.6158940397350994,0.48800173705043143,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,133000011,162,91,0.5617283950617284,0.4977135051673599,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,132001092,366,-5,0.00546448087431694,0.07382079445413305,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,133000131,282,7,0.024822695035460994,0.1558610697942512,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132001011,150,91,0.6066666666666667,0.4901262221576524,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132002031,151,-5,0.006622516556291391,0.08137884587711594,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,1,132000011,159,91,0.5723270440251572,0.4963043101914637,-365,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100001,Cohort during day -365 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,2,132001031,150,92,0.6133333333333333,0.48861764558744536,-30,-1,overlap,Prevalent Type 2 Diabetes Mellitus,100002,Cohort during day -30 through -1 days overlap the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132001052,344,-5,0.00872093023255814,0.09311326074954109,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,3,133000131,282,-5,0.010638297872340425,0.10277441534624018,0,0,start,Prevalent Type 2 Diabetes Mellitus,100003,Cohort during day 0 through 0 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
100,4,132000051,368,-5,0.008152173913043478,0.09004303358488419,0,30,start,Prevalent Type 2 Diabetes Mellitus,100004,Cohort during day 0 through 30 days start the index: Prevalent Type 2 Diabetes Mellitus,10000,PREMIER
